TradDt,BizDt,TckrSymb,SctySrs,OpnPric,HghPric,LwPric,ClsPric,PrvsClsgPric,TtlNbOfTxsExctd,TtlTradgVol,TtlTrfVal
2023-03-15,2023-03-15,ABB,A,3346.95,3349.35,3288.8,3302.35,3306.45,742,3601,11942570.0
2023-03-15,2023-03-15,AEGISLOG,A,389.4,389.4,375.65,379.7,381.7,1737,33620,12789736.0
2023-03-15,2023-03-15,ARE&M,A,575.05,580.6,570.6,573.05,573.7,569,8576,4935396.0
2023-03-15,2023-03-15,AMBALALSA,X,23.75,23.75,22.62,23.45,23.31,298,110907,2578766.0
2023-03-15,2023-03-15,HDFC,A,2571.05,2585.9,2521.2,2528.25,2558.35,2705,17256,44084242.0
2023-03-15,2023-03-15,ANDHRAPET,X,55.09,56.9,53.1,53.52,54.01,718,65059,3554739.0
2023-03-15,2023-03-15,UTIQUE,X,4.61,5.07,4.61,4.93,4.61,181,61884,305414.0
2023-03-15,2023-03-15,ARUNAHTEL,X,13.1,14.26,12.66,12.73,13.95,32,3461,45600.0
2023-03-15,2023-03-15,BOMDYEING,B,63.01,64.23,61.75,62.15,63.26,657,594430,37235526.0
2023-03-15,2023-03-15,ASIANHOTNR,B,73.0,77.0,70.0,70.68,71.89,116,16156,1165440.0
2023-03-15,2023-03-15,ATUL,A,6860.0,6883.0,6792.0,6816.25,6820.35,356,662,4521978.0
2023-03-15,2023-03-15,ATVPR,XT,8.2,8.49,7.9,7.93,8.21,30,4777,38084.0
2023-03-15,2023-03-15,BAJAJELEC,A,1064.0,1081.6,1053.7,1071.6,1055.75,243,1247,1323542.0
2023-03-15,2023-03-15,BAJAJHIND,A,13.0,13.3,12.6,12.74,12.87,2688,1714711,22103560.0
2023-03-15,2023-03-15,FORCEMOT,B,1239.4,1254.0,1218.0,1219.7,1228.3,503,3061,3788687.0
2023-03-15,2023-03-15,BAJFINANCE,A,5781.0,5819.9,5701.1,5729.2,5732.45,8758,48546,280096540.0
2023-03-15,2023-03-15,BALRAMCHIN,A,394.95,394.95,383.8,388.65,390.85,2165,63063,24467005.0
2023-03-15,2023-03-15,BANCOINDIA,B,238.0,246.55,235.6,238.35,239.05,1193,28851,6954743.0
2023-03-15,2023-03-15,ABREL,A,622.3,639.5,619.3,628.5,618.35,1048,6398,4022014.0
2023-03-15,2023-03-15,BANARISUG,B,2550.0,2726.65,2550.0,2707.3,2565.9,104,213,570057.0
2023-03-15,2023-03-15,BASF,A,2305.0,2316.95,2270.0,2285.3,2293.35,197,782,1795464.0
2023-03-15,2023-03-15,BATAINDIA,A,1405.75,1411.7,1398.0,1407.35,1399.55,6123,38182,53650842.0
2023-03-15,2023-03-15,BEML,A,1188.9,1188.9,1154.7,1157.0,1171.75,351,2714,3169218.0
2023-03-15,2023-03-15,BEL,A,93.93,94.07,92.18,92.64,92.82,5635,584349,54547215.0
2023-03-15,2023-03-15,BEPL,A,102.0,102.95,100.1,100.65,101.4,392,17140,1739692.0
2023-03-15,2023-03-15,BIHSPONG,XT,9.24,9.44,8.86,8.93,9.24,83,12283,110732.0
2023-03-15,2023-03-15,BILVYAPAR,B,24.73,24.73,24.73,24.73,23.56,27,5420,134036.0
2023-03-15,2023-03-15,BIRLACABLE,B,126.95,127.5,125.0,126.25,125.05,159,3741,472148.0
2023-03-15,2023-03-15,BLUESTARCO,A,1524.0,1524.0,1483.0,1486.95,1501.8,942,3310,4957402.0
2023-03-15,2023-03-15,DISAQ,X,7972.05,8096.0,7972.0,8017.45,7948.35,23,187,1498794.0
2023-03-15,2023-03-15,QUESTCAP,X,220.15,224.05,220.0,224.0,224.0,18,1380,308330.0
2023-03-15,2023-03-15,BPL,B,54.0,58.51,54.0,55.98,56.09,200,8549,482589.0
2023-03-15,2023-03-15,OAL,B,358.3,363.35,350.0,353.05,355.65,165,2267,798728.0
2023-03-15,2023-03-15,CENTEXT,B,9.2,9.2,8.9,9.1,8.96,129,33944,308576.0
2023-03-15,2023-03-15,CESC,A,70.12,70.75,69.61,69.77,70.09,1001,94643,6639577.0
2023-03-15,2023-03-15,CHAMBLFERT,A,276.05,281.5,275.1,276.95,276.65,602,14172,3952082.0
2023-03-15,2023-03-15,EXIDEIND,A,177.6,178.35,176.5,177.4,176.25,1932,65759,11667147.0
2023-03-15,2023-03-15,CIPLA,A,876.9,883.55,872.9,878.15,872.2,3813,42732,37540227.0
2023-03-15,2023-03-15,DICIND,B,384.5,390.0,376.75,380.8,382.85,72,1011,387085.0
2023-03-15,2023-03-15,CRISIL,A,3230.05,3277.45,3187.25,3200.85,3247.65,622,1742,5591301.0
2023-03-15,2023-03-15,CGPOWER,A,294.65,299.7,289.2,292.1,294.1,4139,127542,37507210.0
2023-03-15,2023-03-15,DABUR,A,526.7,526.75,518.6,521.85,526.45,1225,12514,6529567.0
2023-03-15,2023-03-15,DALMIASUG,A,347.55,350.05,343.25,346.55,343.2,295,3045,1056705.0
2023-03-15,2023-03-15,ARVIND,A,84.99,86.75,84.08,84.84,84.99,422,45010,3846991.0
2023-03-15,2023-03-15,BALARPURIND,Z,0.7,0.73,0.7,0.7,0.73,171,425708,299291.0
